Iterations,fitness,chromosome
5840,-106.76389893908478,[-1.58, -3.13]
5850,-106.76389893908478,[-1.58, -3.13]
5860,-106.76389893908478,[-1.58, -3.13]
5870,-106.76389893908478,[-1.58, -3.13]
5880,-106.76389893908478,[-1.58, -3.13]
5890,-106.76389893908478,[-1.58, -3.13]
5900,-106.76389893908478,[-1.58, -3.13]
5910,-106.76389893908478,[-1.58, -3.13]
5920,-106.76389893908478,[-1.58, -3.13]
5930,-106.76389893908478,[-1.58, -3.13]
5940,-106.76389893908478,[-1.58, -3.13]
5950,-106.76389893908478,[-1.58, -3.13]
5960,-106.76389893908478,[-1.58, -3.13]
5970,-106.76389893908478,[-1.58, -3.13]
5980,-106.76389893908478,[-1.58, -3.13]
5990,-106.76389893908478,[-1.58, -3.13]
6000,-106.76389893908478,[-1.58, -3.13]
6010,-106.76389893908478,[-1.58, -3.13]
6020,-106.76389893908478,[-1.58, -3.13]
6030,-106.76389893908478,[-1.58, -3.13]
6040,-106.76389893908478,[-1.58, -3.13]
6050,-106.76389893908478,[-1.58, -3.13]
6060,-106.76389893908478,[-1.58, -3.13]
6070,-106.76389893908478,[-1.58, -3.13]
6080,-106.76389893908478,[-1.58, -3.13]
6090,-106.76389893908478,[-1.58, -3.13]
6100,-106.76389893908478,[-1.58, -3.13]
6110,-106.76389893908478,[-1.58, -3.13]
6120,-106.76389893908478,[-1.58, -3.13]
6130,-106.76389893908478,[-1.58, -3.13]
6140,-106.76389893908478,[-1.58, -3.13]
6150,-106.76389893908478,[-1.58, -3.13]
6160,-106.76389893908478,[-1.58, -3.13]
6170,-106.76389893908478,[-1.58, -3.13]
6180,-106.76389893908478,[-1.58, -3.13]
6190,-106.76389893908478,[-1.58, -3.13]
6200,-106.76389893908478,[-1.58, -3.13]
6210,-106.76389893908478,[-1.58, -3.13]
6220,-106.76389893908478,[-1.58, -3.13]
6230,-106.76389893908478,[-1.58, -3.13]
6240,-106.76389893908478,[-1.58, -3.13]
6250,-106.76389893908478,[-1.58, -3.13]
6260,-106.76389893908478,[-1.58, -3.13]
6270,-106.76389893908478,[-1.58, -3.13]
6280,-106.76389893908478,[-1.58, -3.13]
6290,-106.76389893908478,[-1.58, -3.13]
6300,-106.76389893908478,[-1.58, -3.13]
6310,-106.76389893908478,[-1.58, -3.13]
6320,-106.76389893908478,[-1.58, -3.13]
6330,-106.76389893908478,[-1.58, -3.13]
6340,-106.76389893908478,[-1.58, -3.13]
6350,-106.76389893908478,[-1.58, -3.13]
6360,-106.76389893908478,[-1.58, -3.13]
6370,-106.76389893908478,[-1.58, -3.13]
6380,-106.76389893908478,[-1.58, -3.13]
6390,-106.76389893908478,[-1.58, -3.13]
6400,-106.76389893908478,[-1.58, -3.13]
6410,-106.76389893908478,[-1.58, -3.13]
6420,-106.76389893908478,[-1.58, -3.13]
6430,-106.76389893908478,[-1.58, -3.13]
6440,-106.76389893908478,[-1.58, -3.13]
6450,-106.76389893908478,[-1.58, -3.13]
6460,-106.76389893908478,[-1.58, -3.13]
6470,-106.76389893908478,[-1.58, -3.13]
6480,-106.76389893908478,[-1.58, -3.13]
6490,-106.76389893908478,[-1.58, -3.13]
6500,-106.76389893908478,[-1.58, -3.13]
6510,-106.76389893908478,[-1.58, -3.13]
6520,-106.76389893908478,[-1.58, -3.13]
6530,-106.76389893908478,[-1.58, -3.13]
6540,-106.76389893908478,[-1.58, -3.13]
6550,-106.76389893908478,[-1.58, -3.13]
6560,-106.76389893908478,[-1.58, -3.13]
6570,-106.76389893908478,[-1.58, -3.13]
6580,-106.76389893908478,[-1.58, -3.13]
6590,-106.76389893908478,[-1.58, -3.13]
6600,-106.76389893908478,[-1.58, -3.13]
6610,-106.76389893908478,[-1.58, -3.13]
6620,-106.76389893908478,[-1.58, -3.13]
6630,-106.76389893908478,[-1.58, -3.13]
6640,-106.76389893908478,[-1.58, -3.13]
6650,-106.76389893908478,[-1.58, -3.13]
6660,-106.76389893908478,[-1.58, -3.13]
6670,-106.76389893908478,[-1.58, -3.13]
6680,-106.76389893908478,[-1.58, -3.13]
6690,-106.76389893908478,[-1.58, -3.13]
6700,-106.76389893908478,[-1.58, -3.13]
6710,-106.76389893908478,[-1.58, -3.13]
6720,-106.76389893908478,[-1.58, -3.13]
6730,-106.76389893908478,[-1.58, -3.13]
6740,-106.76389893908478,[-1.58, -3.13]
6750,-106.76389893908478,[-1.58, -3.13]
6760,-106.76389893908478,[-1.58, -3.13]
6770,-106.76389893908478,[-1.58, -3.13]
6780,-106.76389893908478,[-1.58, -3.13]
6790,-106.76389893908478,[-1.58, -3.13]
6800,-106.76389893908478,[-1.58, -3.13]
6810,-106.76389893908478,[-1.58, -3.13]
6820,-106.76389893908478,[-1.58, -3.13]
6830,-106.76389893908478,[-1.58, -3.13]
6840,-106.76389893908478,[-1.58, -3.13]
6850,-106.76389893908478,[-1.58, -3.13]
6860,-106.76389893908478,[-1.58, -3.13]
6870,-106.76389893908478,[-1.58, -3.13]
6880,-106.76389893908478,[-1.58, -3.13]
6890,-106.76389893908478,[-1.58, -3.13]
6900,-106.76389893908478,[-1.58, -3.13]
6910,-106.76389893908478,[-1.58, -3.13]
6920,-106.76389893908478,[-1.58, -3.13]
6930,-106.76389893908478,[-1.58, -3.13]
6940,-106.76389893908478,[-1.58, -3.13]
6950,-106.76389893908478,[-1.58, -3.13]
6960,-106.76389893908478,[-1.58, -3.13]
6970,-106.76389893908478,[-1.58, -3.13]
6980,-106.76389893908478,[-1.58, -3.13]
6990,-106.76389893908478,[-1.58, -3.13]
7000,-106.76389893908478,[-1.58, -3.13]
7010,-106.76389893908478,[-1.58, -3.13]
7020,-106.76389893908478,[-1.58, -3.13]
7030,-106.76389893908478,[-1.58, -3.13]
7040,-106.76389893908478,[-1.58, -3.13]
7050,-106.76389893908478,[-1.58, -3.13]
7060,-106.76389893908478,[-1.58, -3.13]
7070,-106.76389893908478,[-1.58, -3.13]
7080,-106.76389893908478,[-1.58, -3.13]
7090,-106.76389893908478,[-1.58, -3.13]
7100,-106.76389893908478,[-1.58, -3.13]
7110,-106.76389893908478,[-1.58, -3.13]
7120,-106.76389893908478,[-1.58, -3.13]
7130,-106.76389893908478,[-1.58, -3.13]
7140,-106.76389893908478,[-1.58, -3.13]
7150,-106.76389893908478,[-1.58, -3.13]
7160,-106.76389893908478,[-1.58, -3.13]
7170,-106.76389893908478,[-1.58, -3.13]
7180,-106.76389893908478,[-1.58, -3.13]
7190,-106.76389893908478,[-1.58, -3.13]
7200,-106.76389893908478,[-1.58, -3.13]
7210,-106.76389893908478,[-1.58, -3.13]
7220,-106.76389893908478,[-1.58, -3.13]
7230,-106.76389893908478,[-1.58, -3.13]
7240,-106.76389893908478,[-1.58, -3.13]
7250,-106.76389893908478,[-1.58, -3.13]
7260,-106.76389893908478,[-1.58, -3.13]
7270,-106.76389893908478,[-1.58, -3.13]
7280,-106.76389893908478,[-1.58, -3.13]
7290,-106.76389893908478,[-1.58, -3.13]
7300,-106.76389893908478,[-1.58, -3.13]
7310,-106.76389893908478,[-1.58, -3.13]
7320,-106.76389893908478,[-1.58, -3.13]
7330,-106.76389893908478,[-1.58, -3.13]
7340,-106.76389893908478,[-1.58, -3.13]
7350,-106.76389893908478,[-1.58, -3.13]
7360,-106.76389893908478,[-1.58, -3.13]
7370,-106.76389893908478,[-1.58, -3.13]
7380,-106.76389893908478,[-1.58, -3.13]
7390,-106.76389893908478,[-1.58, -3.13]
7400,-106.76389893908478,[-1.58, -3.13]
7410,-106.76389893908478,[-1.58, -3.13]
7420,-106.76389893908478,[-1.58, -3.13]
7430,-106.76389893908478,[-1.58, -3.13]
7440,-106.76389893908478,[-1.58, -3.13]
7450,-106.76389893908478,[-1.58, -3.13]
7460,-106.76389893908478,[-1.58, -3.13]
7470,-106.76389893908478,[-1.58, -3.13]
7480,-106.76389893908478,[-1.58, -3.13]
7490,-106.76389893908478,[-1.58, -3.13]
7500,-106.76389893908478,[-1.58, -3.13]
7510,-106.76389893908478,[-1.58, -3.13]
7520,-106.76389893908478,[-1.58, -3.13]
7530,-106.76389893908478,[-1.58, -3.13]
7540,-106.76389893908478,[-1.58, -3.13]
7550,-106.76389893908478,[-1.58, -3.13]
7560,-106.76389893908478,[-1.58, -3.13]
7570,-106.76389893908478,[-1.58, -3.13]
7580,-106.76389893908478,[-1.58, -3.13]
7590,-106.76389893908478,[-1.58, -3.13]
7600,-106.76389893908478,[-1.58, -3.13]
7610,-106.76389893908478,[-1.58, -3.13]
7620,-106.76389893908478,[-1.58, -3.13]
7630,-106.76389893908478,[-1.58, -3.13]
7640,-106.76389893908478,[-1.58, -3.13]
7650,-106.76389893908478,[-1.58, -3.13]
7660,-106.76389893908478,[-1.58, -3.13]
7670,-106.76389893908478,[-1.58, -3.13]
7680,-106.76389893908478,[-1.58, -3.13]
7690,-106.76389893908478,[-1.58, -3.13]
7700,-106.76389893908478,[-1.58, -3.13]
7710,-106.76389893908478,[-1.58, -3.13]
7720,-106.76389893908478,[-1.58, -3.13]
7730,-106.76389893908478,[-1.58, -3.13]
7740,-106.76389893908478,[-1.58, -3.13]
7750,-106.76389893908478,[-1.58, -3.13]
7760,-106.76389893908478,[-1.58, -3.13]
7770,-106.76389893908478,[-1.58, -3.13]
7780,-106.76389893908478,[-1.58, -3.13]
7790,-106.76389893908478,[-1.58, -3.13]
7800,-106.76389893908478,[-1.58, -3.13]
7810,-106.76389893908478,[-1.58, -3.13]
7820,-106.76389893908478,[-1.58, -3.13]
7830,-106.76389893908478,[-1.58, -3.13]
7840,-106.76389893908478,[-1.58, -3.13]
7850,-106.76389893908478,[-1.58, -3.13]
7860,-106.76389893908478,[-1.58, -3.13]
7870,-106.76389893908478,[-1.58, -3.13]
7880,-106.76389893908478,[-1.58, -3.13]
7890,-106.76389893908478,[-1.58, -3.13]
7900,-106.76389893908478,[-1.58, -3.13]
7910,-106.76389893908478,[-1.58, -3.13]
7920,-106.76389893908478,[-1.58, -3.13]
7930,-106.76389893908478,[-1.58, -3.13]
7940,-106.76389893908478,[-1.58, -3.13]
7950,-106.76389893908478,[-1.58, -3.13]
7960,-106.76389893908478,[-1.58, -3.13]
7970,-106.76389893908478,[-1.58, -3.13]
7980,-106.76389893908478,[-1.58, -3.13]
7990,-106.76389893908478,[-1.58, -3.13]
8000,-106.76389893908478,[-1.58, -3.13]
8010,-106.76389893908478,[-1.58, -3.13]
8020,-106.76389893908478,[-1.58, -3.13]
8030,-106.76389893908478,[-1.58, -3.13]
8040,-106.76389893908478,[-1.58, -3.13]
8050,-106.76389893908478,[-1.58, -3.13]
8060,-106.76389893908478,[-1.58, -3.13]
8070,-106.76389893908478,[-1.58, -3.13]
8080,-106.76389893908478,[-1.58, -3.13]
8090,-106.76389893908478,[-1.58, -3.13]
8100,-106.76389893908478,[-1.58, -3.13]
8110,-106.76389893908478,[-1.58, -3.13]
8120,-106.76389893908478,[-1.58, -3.13]
8130,-106.76389893908478,[-1.58, -3.13]
8140,-106.76389893908478,[-1.58, -3.13]
8150,-106.76389893908478,[-1.58, -3.13]
8160,-106.76389893908478,[-1.58, -3.13]
8170,-106.76389893908478,[-1.58, -3.13]
8180,-106.76389893908478,[-1.58, -3.13]
8190,-106.76389893908478,[-1.58, -3.13]
8200,-106.76389893908478,[-1.58, -3.13]
8210,-106.76389893908478,[-1.58, -3.13]
8220,-106.76389893908478,[-1.58, -3.13]
8230,-106.76389893908478,[-1.58, -3.13]
8240,-106.76389893908478,[-1.58, -3.13]
8250,-106.76389893908478,[-1.58, -3.13]
8260,-106.76389893908478,[-1.58, -3.13]
8270,-106.76389893908478,[-1.58, -3.13]
8280,-106.76389893908478,[-1.58, -3.13]
8290,-106.76389893908478,[-1.58, -3.13]
8300,-106.76389893908478,[-1.58, -3.13]
8310,-106.76389893908478,[-1.58, -3.13]
8320,-106.76389893908478,[-1.58, -3.13]
8330,-106.76389893908478,[-1.58, -3.13]
8340,-106.76389893908478,[-1.58, -3.13]
8350,-106.76389893908478,[-1.58, -3.13]
8360,-106.76389893908478,[-1.58, -3.13]
8370,-106.76389893908478,[-1.58, -3.13]
8380,-106.76389893908478,[-1.58, -3.13]
8390,-106.76389893908478,[-1.58, -3.13]
8400,-106.76389893908478,[-1.58, -3.13]
8410,-106.76389893908478,[-1.58, -3.13]
8420,-106.76389893908478,[-1.58, -3.13]
8430,-106.76389893908478,[-1.58, -3.13]
8440,-106.76389893908478,[-1.58, -3.13]
8450,-106.76389893908478,[-1.58, -3.13]
8460,-106.76389893908478,[-1.58, -3.13]
8470,-106.76389893908478,[-1.58, -3.13]
8480,-106.76389893908478,[-1.58, -3.13]
8490,-106.76389893908478,[-1.58, -3.13]
8500,-106.76389893908478,[-1.58, -3.13]
8510,-106.76389893908478,[-1.58, -3.13]
8520,-106.76389893908478,[-1.58, -3.13]
8530,-106.76389893908478,[-1.58, -3.13]
8540,-106.76389893908478,[-1.58, -3.13]
8550,-106.76389893908478,[-1.58, -3.13]
8560,-106.76389893908478,[-1.58, -3.13]
8570,-106.76389893908478,[-1.58, -3.13]
8580,-106.76389893908478,[-1.58, -3.13]
8590,-106.76389893908478,[-1.58, -3.13]
8600,-106.76389893908478,[-1.58, -3.13]
8610,-106.76389893908478,[-1.58, -3.13]
8620,-106.76389893908478,[-1.58, -3.13]
8630,-106.76389893908478,[-1.58, -3.13]
8640,-106.76389893908478,[-1.58, -3.13]
8650,-106.76389893908478,[-1.58, -3.13]
8660,-106.76389893908478,[-1.58, -3.13]
8670,-106.76389893908478,[-1.58, -3.13]
8680,-106.76389893908478,[-1.58, -3.13]
8690,-106.76389893908478,[-1.58, -3.13]
8700,-106.76389893908478,[-1.58, -3.13]
8710,-106.76389893908478,[-1.58, -3.13]
8720,-106.76389893908478,[-1.58, -3.13]
8730,-106.76389893908478,[-1.58, -3.13]
8740,-106.76389893908478,[-1.58, -3.13]
8750,-106.76389893908478,[-1.58, -3.13]
8760,-106.76389893908478,[-1.58, -3.13]
8770,-106.76389893908478,[-1.58, -3.13]
8780,-106.76389893908478,[-1.58, -3.13]
8790,-106.76389893908478,[-1.58, -3.13]
8800,-106.76389893908478,[-1.58, -3.13]
8810,-106.76389893908478,[-1.58, -3.13]
8820,-106.76389893908478,[-1.58, -3.13]
8830,-106.76389893908478,[-1.58, -3.13]
8840,-106.76389893908478,[-1.58, -3.13]
8850,-106.76389893908478,[-1.58, -3.13]
8860,-106.76389893908478,[-1.58, -3.13]
8870,-106.76389893908478,[-1.58, -3.13]
8880,-106.76389893908478,[-1.58, -3.13]
8890,-106.76389893908478,[-1.58, -3.13]
8900,-106.76389893908478,[-1.58, -3.13]
8910,-106.76389893908478,[-1.58, -3.13]
8920,-106.76389893908478,[-1.58, -3.13]
8930,-106.76389893908478,[-1.58, -3.13]
8940,-106.76389893908478,[-1.58, -3.13]
8950,-106.76389893908478,[-1.58, -3.13]
8960,-106.76389893908478,[-1.58, -3.13]
8970,-106.76389893908478,[-1.58, -3.13]
8980,-106.76389893908478,[-1.58, -3.13]
8990,-106.76389893908478,[-1.58, -3.13]
9000,-106.76389893908478,[-1.58, -3.13]
9010,-106.76389893908478,[-1.58, -3.13]
9020,-106.76389893908478,[-1.58, -3.13]
9030,-106.76389893908478,[-1.58, -3.13]
9040,-106.76389893908478,[-1.58, -3.13]
9050,-106.76389893908478,[-1.58, -3.13]
9060,-106.76389893908478,[-1.58, -3.13]
9070,-106.76389893908478,[-1.58, -3.13]
9080,-106.76389893908478,[-1.58, -3.13]
9090,-106.76389893908478,[-1.58, -3.13]
9100,-106.76389893908478,[-1.58, -3.13]
9110,-106.76389893908478,[-1.58, -3.13]
9120,-106.76389893908478,[-1.58, -3.13]
9130,-106.76389893908478,[-1.58, -3.13]
9140,-106.76389893908478,[-1.58, -3.13]
9150,-106.76389893908478,[-1.58, -3.13]
9160,-106.76389893908478,[-1.58, -3.13]
9170,-106.76389893908478,[-1.58, -3.13]
9180,-106.76389893908478,[-1.58, -3.13]
9190,-106.76389893908478,[-1.58, -3.13]
9200,-106.76389893908478,[-1.58, -3.13]
9210,-106.76389893908478,[-1.58, -3.13]
9220,-106.76389893908478,[-1.58, -3.13]
9230,-106.76389893908478,[-1.58, -3.13]
9240,-106.76389893908478,[-1.58, -3.13]
9250,-106.76389893908478,[-1.58, -3.13]
9260,-106.76389893908478,[-1.58, -3.13]
9270,-106.76389893908478,[-1.58, -3.13]
9280,-106.76389893908478,[-1.58, -3.13]
9290,-106.76389893908478,[-1.58, -3.13]
9300,-106.76389893908478,[-1.58, -3.13]
9310,-106.76389893908478,[-1.58, -3.13]
9320,-106.76389893908478,[-1.58, -3.13]
9330,-106.76389893908478,[-1.58, -3.13]
9340,-106.76389893908478,[-1.58, -3.13]
9350,-106.76389893908478,[-1.58, -3.13]
9360,-106.76389893908478,[-1.58, -3.13]
9370,-106.76389893908478,[-1.58, -3.13]
9380,-106.76389893908478,[-1.58, -3.13]
9390,-106.76389893908478,[-1.58, -3.13]
9400,-106.76389893908478,[-1.58, -3.13]
9410,-106.76389893908478,[-1.58, -3.13]
9420,-106.76389893908478,[-1.58, -3.13]
9430,-106.76389893908478,[-1.58, -3.13]
9440,-106.76389893908478,[-1.58, -3.13]
9450,-106.76389893908478,[-1.58, -3.13]
9460,-106.76389893908478,[-1.58, -3.13]
9470,-106.76389893908478,[-1.58, -3.13]
9480,-106.76389893908478,[-1.58, -3.13]
9490,-106.76389893908478,[-1.58, -3.13]
9500,-106.76389893908478,[-1.58, -3.13]
9510,-106.76389893908478,[-1.58, -3.13]
9520,-106.76389893908478,[-1.58, -3.13]
9530,-106.76389893908478,[-1.58, -3.13]
9540,-106.76389893908478,[-1.58, -3.13]
9550,-106.76389893908478,[-1.58, -3.13]
9560,-106.76389893908478,[-1.58, -3.13]
9570,-106.76389893908478,[-1.58, -3.13]
9580,-106.76389893908478,[-1.58, -3.13]
9590,-106.76389893908478,[-1.58, -3.13]
9600,-106.76389893908478,[-1.58, -3.13]
9610,-106.76389893908478,[-1.58, -3.13]
9620,-106.76389893908478,[-1.58, -3.13]
9630,-106.76389893908478,[-1.58, -3.13]
9640,-106.76389893908478,[-1.58, -3.13]
9650,-106.76389893908478,[-1.58, -3.13]
9660,-106.76389893908478,[-1.58, -3.13]
9670,-106.76389893908478,[-1.58, -3.13]
9680,-106.76389893908478,[-1.58, -3.13]
9690,-106.76389893908478,[-1.58, -3.13]
9700,-106.76389893908478,[-1.58, -3.13]
9710,-106.76389893908478,[-1.58, -3.13]
9720,-106.76389893908478,[-1.58, -3.13]
9730,-106.76389893908478,[-1.58, -3.13]
9740,-106.76389893908478,[-1.58, -3.13]
9750,-106.76389893908478,[-1.58, -3.13]
9760,-106.76389893908478,[-1.58, -3.13]
9770,-106.76389893908478,[-1.58, -3.13]
9780,-106.76389893908478,[-1.58, -3.13]
9790,-106.76389893908478,[-1.58, -3.13]
9800,-106.76389893908478,[-1.58, -3.13]
9810,-106.76389893908478,[-1.58, -3.13]
9820,-106.76389893908478,[-1.58, -3.13]
9830,-106.76389893908478,[-1.58, -3.13]
9840,-106.76389893908478,[-1.58, -3.13]
9850,-106.76389893908478,[-1.58, -3.13]
9860,-106.76389893908478,[-1.58, -3.13]
9870,-106.76389893908478,[-1.58, -3.13]
9880,-106.76389893908478,[-1.58, -3.13]
9890,-106.76389893908478,[-1.58, -3.13]
9900,-106.76389893908478,[-1.58, -3.13]
9910,-106.76389893908478,[-1.58, -3.13]
9920,-106.76389893908478,[-1.58, -3.13]
9930,-106.76389893908478,[-1.58, -3.13]
9940,-106.76389893908478,[-1.58, -3.13]
9950,-106.76389893908478,[-1.58, -3.13]
9960,-106.76389893908478,[-1.58, -3.13]
9970,-106.76389893908478,[-1.58, -3.13]
9980,-106.76389893908478,[-1.58, -3.13]
9990,-106.76389893908478,[-1.58, -3.13]
10000,-106.76389893908478,[-1.58, -3.13]
