Iterations,fitness,chromosome
1310,0.003750423027502482,[3.15, 0.53]
1320,0.003750423027502482,[3.15, 0.53]
1330,0.003750423027502482,[3.15, 0.53]
1340,0.003750423027502482,[3.15, 0.53]
1350,0.003750423027502482,[3.15, 0.53]
1360,0.003750423027502482,[3.15, 0.53]
1370,0.003750423027502482,[3.15, 0.53]
1380,0.003750423027502482,[3.15, 0.53]
1390,0.003750423027502482,[3.15, 0.53]
1400,0.003750423027502482,[3.15, 0.53]
1410,0.003750423027502482,[3.15, 0.53]
1420,0.003750423027502482,[3.15, 0.53]
1430,0.003750423027502482,[3.15, 0.53]
1440,0.003750423027502482,[3.15, 0.53]
1450,0.003750423027502482,[3.15, 0.53]
1460,0.003750423027502482,[3.15, 0.53]
1470,0.003750423027502482,[3.15, 0.53]
1480,0.003750423027502482,[3.15, 0.53]
1490,0.003750423027502482,[3.15, 0.53]
1500,0.003750423027502482,[3.15, 0.53]
1510,0.003750423027502482,[3.15, 0.53]
1520,0.003750423027502482,[3.15, 0.53]
1530,0.003750423027502482,[3.15, 0.53]
1540,0.003750423027502482,[3.15, 0.53]
1550,0.003750423027502482,[3.15, 0.53]
1560,0.003750423027502482,[3.15, 0.53]
1570,0.003750423027502482,[3.15, 0.53]
1580,0.003750423027502482,[3.15, 0.53]
1590,0.003750423027502482,[3.15, 0.53]
1600,0.003750423027502482,[3.15, 0.53]
1610,0.003750423027502482,[3.15, 0.53]
1620,0.003750423027502482,[3.15, 0.53]
1630,0.003750423027502482,[3.15, 0.53]
1640,0.003750423027502482,[3.15, 0.53]
1650,0.003750423027502482,[3.15, 0.53]
1660,0.003750423027502482,[3.15, 0.53]
1670,0.003750423027502482,[3.15, 0.53]
1680,0.003750423027502482,[3.15, 0.53]
1690,0.003750423027502482,[3.15, 0.53]
1700,0.003750423027502482,[3.15, 0.53]
1710,0.003750423027502482,[3.15, 0.53]
1720,0.003750423027502482,[3.15, 0.53]
1730,0.003750423027502482,[3.15, 0.53]
1740,0.003750423027502482,[3.15, 0.53]
1750,0.003750423027502482,[3.15, 0.53]
1760,0.003750423027502482,[3.15, 0.53]
1770,0.003750423027502482,[3.15, 0.53]
