Iterations,fitness,chromosome
870,1.455490411678436,[0.46, 0.33]
880,1.455490411678436,[0.46, 0.33]
890,1.455490411678436,[0.46, 0.33]
900,1.455490411678436,[0.46, 0.33]
910,1.455490411678436,[0.46, 0.33]
920,1.1393742171017718,[0.16, 0.33]
930,1.1393742171017718,[0.16, 0.33]
940,1.1393742171017718,[0.16, 0.33]
950,1.1393742171017718,[0.16, 0.33]
960,1.1393742171017718,[0.16, 0.33]
970,1.1393742171017718,[0.16, 0.33]
980,1.1393742171017718,[0.16, 0.33]
990,1.1393742171017718,[0.16, 0.33]
1000,1.1393742171017718,[0.16, 0.33]
1010,1.1393742171017718,[0.16, 0.33]
1020,1.1393742171017718,[0.16, 0.33]
1030,1.1393742171017718,[0.16, 0.33]
1040,0.8456401571759691,[-0.03, 0.33]
1050,0.8456401571759691,[-0.03, 0.33]
1060,0.8456401571759691,[-0.03, 0.33]
1070,0.8456401571759691,[-0.03, 0.33]
1080,0.8456401571759691,[-0.03, 0.33]
1090,0.8456401571759691,[-0.03, 0.33]
1100,0.8456401571759691,[-0.03, 0.33]
1110,0.8456401571759691,[-0.03, 0.33]
1120,0.8456401571759691,[-0.03, 0.33]
1130,0.8456401571759691,[-0.03, 0.33]
1140,0.8456401571759691,[-0.03, 0.33]
1150,0.8456401571759691,[-0.03, 0.33]
1160,0.8456401571759691,[-0.03, 0.33]
1170,0.8456401571759691,[-0.03, 0.33]
1180,0.8456401571759691,[-0.03, 0.33]
1190,0.8456401571759691,[-0.03, 0.33]
1200,0.8456401571759691,[-0.03, 0.33]
1210,0.8456401571759691,[-0.03, 0.33]
1220,0.8456401571759691,[-0.03, 0.33]
1230,0.8456401571759691,[-0.03, 0.33]
1240,0.8456401571759691,[-0.03, 0.33]
1250,0.8456401571759691,[-0.03, 0.33]
1260,0.8456401571759691,[-0.03, 0.33]
1270,0.8456401571759691,[-0.03, 0.33]
1280,0.8456401571759691,[-0.03, 0.33]
1290,0.7478533474570207,[-0.03, 0.36]
1300,0.7478533474570207,[-0.03, 0.36]
1310,0.7478533474570207,[-0.03, 0.36]
1320,0.7478533474570207,[-0.03, 0.36]
1330,0.7478533474570207,[-0.03, 0.36]
1340,0.7478533474570207,[-0.03, 0.36]
1350,0.7478533474570207,[-0.03, 0.36]
1360,0.7478533474570207,[-0.03, 0.36]
1370,0.7478533474570207,[-0.03, 0.36]
1380,0.7478533474570207,[-0.03, 0.36]
1390,0.7478533474570207,[-0.03, 0.36]
1400,0.7478533474570207,[-0.03, 0.36]
1410,0.7478533474570207,[-0.03, 0.36]
1420,0.7478533474570207,[-0.03, 0.36]
1430,0.7478533474570207,[-0.03, 0.36]
1440,0.7478533474570207,[-0.03, 0.36]
1450,0.7478533474570207,[-0.03, 0.36]
1460,0.7478533474570207,[-0.03, 0.36]
1470,0.7478533474570207,[-0.03, 0.36]
1480,0.7478533474570207,[-0.03, 0.36]
1490,0.7478533474570207,[-0.03, 0.36]
1500,0.7478533474570207,[-0.03, 0.36]
1510,0.7478533474570207,[-0.03, 0.36]
1520,0.7478533474570207,[-0.03, 0.36]
1530,0.7478533474570207,[-0.03, 0.36]
1540,0.7478533474570207,[-0.03, 0.36]
1550,0.7478533474570207,[-0.03, 0.36]
1560,0.7478533474570207,[-0.03, 0.36]
1570,0.7478533474570207,[-0.03, 0.36]
1580,0.7478533474570207,[-0.03, 0.36]
1590,0.7478533474570207,[-0.03, 0.36]
1600,0.7478533474570207,[-0.03, 0.36]
1610,0.7478533474570207,[-0.03, 0.36]
1620,0.7478533474570207,[-0.03, 0.36]
1630,0.7478533474570207,[-0.03, 0.36]
1640,0.7478533474570207,[-0.03, 0.36]
1650,0.7478533474570207,[-0.03, 0.36]
1660,0.7478533474570207,[-0.03, 0.36]
1670,0.7478533474570207,[-0.03, 0.36]
1680,0.7478533474570207,[-0.03, 0.36]
1690,0.6845647281912514,[-0.03, 0.17]
1700,0.6845647281912514,[-0.03, 0.17]
1710,0.6845647281912514,[-0.03, 0.17]
1720,0.6845647281912514,[-0.03, 0.17]
1730,0.6845647281912514,[-0.03, 0.17]
1740,0.6845647281912514,[-0.03, 0.17]
1750,0.6845647281912514,[-0.03, 0.17]
1760,0.6845647281912514,[-0.03, 0.17]
1770,0.6845647281912514,[-0.03, 0.17]
1780,0.6845647281912514,[-0.03, 0.17]
1790,0.6845647281912514,[-0.03, 0.17]
1800,0.6845647281912514,[-0.03, 0.17]
1810,0.6845647281912514,[-0.03, 0.17]
1820,0.6845647281912514,[-0.03, 0.17]
1830,0.6845647281912514,[-0.03, 0.17]
1840,0.6845647281912514,[-0.03, 0.17]
1850,0.5266019609465096,[-0.03, -0.14]
1860,0.5266019609465096,[-0.03, -0.14]
1870,0.5266019609465096,[-0.03, -0.14]
1880,0.5266019609465096,[-0.03, -0.14]
1890,0.5266019609465096,[-0.03, -0.14]
1900,0.5266019609465096,[-0.03, -0.14]
1910,0.5266019609465096,[-0.03, -0.14]
1920,0.5266019609465096,[-0.03, -0.14]
1930,0.5266019609465096,[-0.03, -0.14]
1940,0.5266019609465096,[-0.03, -0.14]
1950,0.5266019609465096,[-0.03, -0.14]
1960,0.5266019609465096,[-0.03, -0.14]
1970,0.5266019609465096,[-0.03, -0.14]
1980,0.5266019609465096,[-0.03, -0.14]
1990,0.5266019609465096,[-0.03, -0.14]
2000,0.5266019609465096,[-0.03, -0.14]
2010,0.5266019609465096,[-0.03, -0.14]
2020,0.5266019609465096,[-0.03, -0.14]
2030,0.5266019609465096,[-0.03, -0.14]
2040,0.5266019609465096,[-0.03, -0.14]
2050,0.5266019609465096,[-0.03, -0.14]
2060,0.5266019609465096,[-0.03, -0.14]
2070,0.5266019609465096,[-0.03, -0.14]
2080,0.5266019609465096,[-0.03, -0.14]
2090,0.5266019609465096,[-0.03, -0.14]
2100,0.5266019609465096,[-0.03, -0.14]
2110,0.5266019609465096,[-0.03, -0.14]
2120,0.5266019609465096,[-0.03, -0.14]
2130,0.5266019609465096,[-0.03, -0.14]
2140,0.5266019609465096,[-0.03, -0.14]
2150,0.4948684508418727,[-0.03, 0.45]
2160,0.4948684508418727,[-0.03, 0.45]
2170,0.4948684508418727,[-0.03, 0.45]
2180,0.4948684508418727,[-0.03, 0.45]
2190,0.4948684508418727,[-0.03, 0.45]
2200,0.4948684508418727,[-0.03, 0.45]
2210,0.4948684508418727,[-0.03, 0.45]
2220,0.4948684508418727,[-0.03, 0.45]
2230,0.4948684508418727,[-0.03, 0.45]
2240,0.4948684508418727,[-0.03, 0.45]
2250,0.4948684508418727,[-0.03, 0.45]
2260,0.4948684508418727,[-0.03, 0.45]
2270,0.4948684508418727,[-0.03, 0.45]
2280,0.4948684508418727,[-0.03, 0.45]
2290,0.4948684508418727,[-0.03, 0.45]
