Iterations,fitness,chromosome
5980,3.9284976076962694,[9.45, 2.54]
5990,3.9284976076962694,[9.45, 2.54]
6000,3.9284976076962694,[9.45, 2.54]
6010,3.9284976076962694,[9.45, 2.54]
6020,3.9284976076962694,[9.45, 2.54]
6030,3.9284976076962694,[9.45, 2.54]
6040,3.9284976076962694,[9.45, 2.54]
6050,3.9284976076962694,[9.45, 2.54]
6060,3.9284976076962694,[9.45, 2.54]
6070,3.9284976076962694,[9.45, 2.54]
6080,3.9284976076962694,[9.45, 2.54]
6090,3.9284976076962694,[9.45, 2.54]
6100,3.9284976076962694,[9.45, 2.54]
6110,3.9284976076962694,[9.45, 2.54]
6120,3.9284976076962694,[9.45, 2.54]
6130,3.9284976076962694,[9.45, 2.54]
6140,3.9284976076962694,[9.45, 2.54]
6150,3.9284976076962694,[9.45, 2.54]
6160,3.9284976076962694,[9.45, 2.54]
6170,3.9284976076962694,[9.45, 2.54]
6180,3.9284976076962694,[9.45, 2.54]
6190,3.9284976076962694,[9.45, 2.54]
6200,3.9284976076962694,[9.45, 2.54]
6210,3.9284976076962694,[9.45, 2.54]
6220,3.9284976076962694,[9.45, 2.54]
6230,3.9284976076962694,[9.45, 2.54]
6240,3.9284976076962694,[9.45, 2.54]
