Iterations,fitness,chromosome,,,,,,,,,
480,0.209214439,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -9.33]
490,0.209214439,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -9.33]
500,0.209214439,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -9.33]
510,0.209214439,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -9.33]
520,0.209214439,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -9.33]
530,0.209214439,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -9.33]
540,0.209214439,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -9.33]
550,0.209214439,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -9.33]
560,0.209214439,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -9.33]
570,0.209214439,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -9.33]
580,0.209214439,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -9.33]
590,0.209214439,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -9.33]
600,0.208549097,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
610,0.208549097,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
620,0.208549097,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
630,0.208549097,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
640,0.208549097,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
650,0.208549097,[-0.01,-0.06,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
660,0.20685376,[-0.08,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
670,0.20685376,[-0.08,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
680,0.206157867,[-0.09,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
690,0.206157867,[-0.09,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
700,0.206157867,[-0.09,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
710,0.206157867,[-0.09,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
720,0.206157867,[-0.09,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
730,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
740,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
750,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
760,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
770,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
780,0.206146938,[-0.01,0,0.09,-0.02,-0.01,-0.38,0.13,-0.04,-0.11, -0.28]
